"hydrocode"	"varkey"	"tsvalue"	"tstime"	"tsendtime"	"tscode"
"echo_VA0002151030"	"dmr_mon_mgd"	0	"2015-07-01"	"09/30/2015"	3
"echo_VA0002151030"	"dmr_mon_mgd"	0	"2015-10-01"	"12/31/2015"	3
"echo_VA0002151030"	"dmr_mon_mgd"	0	"2016-01-01"	"03/31/2016"	3
"echo_VA0002151030"	"dmr_mon_mgd"	0	"2016-04-01"	"06/30/2016"	3
"echo_VA0002151030"	"dmr_mon_mgd"	0	"2016-07-01"	"09/30/2016"	3
"echo_VA0002151030"	"dmr_mon_mgd"	0	"2016-10-01"	"12/31/2016"	3
"echo_VA0002151030"	"dmr_mon_mgd"	0	"2017-01-01"	"03/31/2017"	3
"echo_VA0002151030"	"dmr_mon_mgd"	0	"2017-04-01"	"06/30/2017"	3
"echo_VA0002151030"	"dmr_mon_mgd"	0	"2017-07-01"	"09/30/2017"	3
"echo_VA0002151030"	"dmr_mon_mgd"	0	"2017-10-01"	"12/31/2017"	3
"echo_VA0002151035"	"dmr_mon_mgd"	0.0228	"2011-10-01"	"12/31/2011"	3
"echo_VA0002151035"	"dmr_mon_mgd"	0.0025	"2012-01-01"	"03/31/2012"	3
"echo_VA0002151035"	"dmr_mon_mgd"	0.0228	"2012-04-01"	"06/30/2012"	3
"echo_VA0002151035"	"dmr_mon_mgd"	0.0011	"2012-07-01"	"09/30/2012"	3
"echo_VA0002151035"	"dmr_mon_mgd"	0.0015	"2012-10-01"	"12/31/2012"	3
"echo_VA0002151035"	"dmr_mon_mgd"	0.0011	"2013-01-01"	"03/31/2013"	3
"echo_VA0002151035"	"dmr_mon_mgd"	0.0018	"2013-04-01"	"06/30/2013"	3
"echo_VA0002151035"	"dmr_mon_mgd"	0.038	"2013-07-01"	"09/30/2013"	3
"echo_VA0002151035"	"dmr_mon_mgd"	0.0039	"2013-10-01"	"12/31/2013"	3
"echo_VA0002151035"	"dmr_mon_mgd"	0.0228	"2014-01-01"	"03/31/2014"	3
"echo_VA0002151035"	"dmr_mon_mgd"	0.0025	"2014-04-01"	"06/30/2014"	3
"echo_VA0002151035"	"dmr_mon_mgd"	0.0017	"2014-07-01"	"09/30/2014"	3
"echo_VA0002151035"	"dmr_mon_mgd"	0.0011	"2014-10-01"	"12/31/2014"	3
"echo_VA0002151035"	"dmr_mon_mgd"	0.0023	"2015-01-01"	"03/31/2015"	3
"echo_VA0002151035"	"dmr_mon_mgd"	0.0038	"2015-04-01"	"06/30/2015"	3
"echo_VA0002151035"	"dmr_mon_mgd"	0.0015	"2015-07-01"	"09/30/2015"	3
"echo_VA0002151035"	"dmr_mon_mgd"	0.0076	"2015-10-01"	"12/31/2015"	3
"echo_VA0002151035"	"dmr_mon_mgd"	0.0038	"2016-01-01"	"03/31/2016"	3
"echo_VA0002151035"	"dmr_mon_mgd"	0.0033	"2016-04-01"	"06/30/2016"	3
"echo_VA0002151035"	"dmr_mon_mgd"	0.0015	"2016-07-01"	"09/30/2016"	3
"echo_VA0002151035"	"dmr_mon_mgd"	0.0033	"2016-10-01"	"12/31/2016"	3
"echo_VA0002151035"	"dmr_mon_mgd"	0.0023	"2017-01-01"	"03/31/2017"	3
"echo_VA0002151035"	"dmr_mon_mgd"	0.0033	"2017-04-01"	"06/30/2017"	3
"echo_VA0002151035"	"dmr_mon_mgd"	0.0023	"2017-07-01"	"09/30/2017"	3
"echo_VA0002151035"	"dmr_mon_mgd"	0.0025	"2017-10-01"	"12/31/2017"	3
"echo_VA0002151072"	"dmr_mon_mgd"	0.0076	"2011-10-01"	"12/31/2011"	3
"echo_VA0002151072"	"dmr_mon_mgd"	0.0684	"2012-01-01"	"03/31/2012"	3
"echo_VA0002151072"	"dmr_mon_mgd"	0.0456	"2012-04-01"	"06/30/2012"	3
"echo_VA0002151072"	"dmr_mon_mgd"	0.0038	"2012-07-01"	"09/30/2012"	3
"echo_VA0002151072"	"dmr_mon_mgd"	0.0038	"2012-10-01"	"12/31/2012"	3
"echo_VA0002151072"	"dmr_mon_mgd"	0.0011	"2013-01-01"	"03/31/2013"	3
"echo_VA0002151072"	"dmr_mon_mgd"	0.0045	"2013-04-01"	"06/30/2013"	3
"echo_VA0002151072"	"dmr_mon_mgd"	0.0039	"2013-07-01"	"09/30/2013"	3
"echo_VA0002151072"	"dmr_mon_mgd"	0.0013	"2013-10-01"	"12/31/2013"	3
"echo_VA0002151072"	"dmr_mon_mgd"	0.0228	"2014-01-01"	"03/31/2014"	3
"echo_VA0002151072"	"dmr_mon_mgd"	0.0228	"2014-04-01"	"06/30/2014"	3
"echo_VA0002151072"	"dmr_mon_mgd"	0.0228	"2014-07-01"	"09/30/2014"	3
"echo_VA0002151072"	"dmr_mon_mgd"	0.0038	"2014-10-01"	"12/31/2014"	3
"echo_VA0002151072"	"dmr_mon_mgd"	0.0033	"2015-01-01"	"03/31/2015"	3
"echo_VA0002151072"	"dmr_mon_mgd"	0.014	"2015-04-01"	"06/30/2015"	3
"echo_VA0002151072"	"dmr_mon_mgd"	0.0228	"2015-07-01"	"09/30/2015"	3
"echo_VA0002151072"	"dmr_mon_mgd"	0.0076	"2015-10-01"	"12/31/2015"	3
"echo_VA0002151072"	"dmr_mon_mgd"	0	"2016-01-01"	"03/31/2016"	3
"echo_VA0002151072"	"dmr_mon_mgd"	0.0076	"2016-04-01"	"06/30/2016"	3
"echo_VA0002151072"	"dmr_mon_mgd"	0	"2016-07-01"	"09/30/2016"	3
"echo_VA0002151072"	"dmr_mon_mgd"	0.0076	"2016-10-01"	"12/31/2016"	3
"echo_VA0002151072"	"dmr_mon_mgd"	0	"2017-01-01"	"03/31/2017"	3
"echo_VA0002151072"	"dmr_mon_mgd"	0.0133	"2017-04-01"	"06/30/2017"	3
"echo_VA0002151072"	"dmr_mon_mgd"	0	"2017-07-01"	"09/30/2017"	3
"echo_VA0002151072"	"dmr_mon_mgd"	0.0057	"2017-10-01"	"12/31/2017"	3
"echo_VA0002151073"	"dmr_mon_mgd"	0.0057	"2012-01-01"	"12/31/2012"	12
"echo_VA0002151073"	"dmr_mon_mgd"	0.008	"2013-01-01"	"12/31/2013"	12
"echo_VA0002151073"	"dmr_mon_mgd"	0.0011	"2014-01-01"	"12/31/2014"	12
"echo_VA0002151073"	"dmr_mon_mgd"	0.0076	"2015-01-01"	"12/31/2015"	12
"echo_VA0002151073"	"dmr_mon_mgd"	0.0011	"2016-01-01"	"12/31/2016"	12
"echo_VA0002151073"	"dmr_mon_mgd"	0.0011	"2017-01-01"	"12/31/2017"	12
"echo_VA0002151074"	"dmr_mon_mgd"	0.0046	"2012-01-01"	"12/31/2012"	12
"echo_VA0002151074"	"dmr_mon_mgd"	0.008	"2013-01-01"	"12/31/2013"	12
"echo_VA0002151074"	"dmr_mon_mgd"	0.0025	"2014-01-01"	"12/31/2014"	12
"echo_VA0002151074"	"dmr_mon_mgd"	0.0076	"2015-01-01"	"12/31/2015"	12
"echo_VA0002151074"	"dmr_mon_mgd"	0.0015	"2016-01-01"	"12/31/2016"	12
"echo_VA0002151074"	"dmr_mon_mgd"	0.0011	"2017-01-01"	"12/31/2017"	12
"echo_VA0002151086"	"dmr_mon_mgd"	0.0456	"2011-10-01"	"12/31/2011"	3
"echo_VA0002151086"	"dmr_mon_mgd"	0.0046	"2012-01-01"	"03/31/2012"	3
"echo_VA0002151086"	"dmr_mon_mgd"	0.0015	"2012-04-01"	"06/30/2012"	3
"echo_VA0002151086"	"dmr_mon_mgd"	0	"2012-07-01"	"09/30/2012"	3
"echo_VA0002151086"	"dmr_mon_mgd"	0.0114	"2012-10-01"	"12/31/2012"	3
"echo_VA0002151086"	"dmr_mon_mgd"	0.03	"2013-01-01"	"03/31/2013"	3
"echo_VA0002151086"	"dmr_mon_mgd"	0.003	"2013-04-01"	"06/30/2013"	3
"echo_VA0002151086"	"dmr_mon_mgd"	0.00012	"2013-07-01"	"09/30/2013"	3
"echo_VA0002151086"	"dmr_mon_mgd"	3e-04	"2013-10-01"	"12/31/2013"	3
"echo_VA0002151086"	"dmr_mon_mgd"	0.0228	"2014-01-01"	"03/31/2014"	3
"echo_VA0002151086"	"dmr_mon_mgd"	0.0038	"2014-04-01"	"06/30/2014"	3
"echo_VA0002151086"	"dmr_mon_mgd"	0	"2014-07-01"	"09/30/2014"	3
"echo_VA0002151086"	"dmr_mon_mgd"	0	"2014-10-01"	"12/31/2014"	3
"echo_VA0002151086"	"dmr_mon_mgd"	0.0029	"2015-01-01"	"03/31/2015"	3
"echo_VA0002151086"	"dmr_mon_mgd"	0.014	"2015-04-01"	"06/30/2015"	3
"echo_VA0002151086"	"dmr_mon_mgd"	0.0076	"2015-07-01"	"09/30/2015"	3
"echo_VA0002151086"	"dmr_mon_mgd"	0	"2015-10-01"	"12/31/2015"	3
"echo_VA0002151086"	"dmr_mon_mgd"	0	"2016-01-01"	"03/31/2016"	3
"echo_VA0002151086"	"dmr_mon_mgd"	0.0033	"2016-04-01"	"06/30/2016"	3
"echo_VA0002151086"	"dmr_mon_mgd"	0	"2016-07-01"	"09/30/2016"	3
"echo_VA0002151086"	"dmr_mon_mgd"	0	"2016-10-01"	"12/31/2016"	3
"echo_VA0002151086"	"dmr_mon_mgd"	0.0025	"2017-01-01"	"03/31/2017"	3
"echo_VA0002151086"	"dmr_mon_mgd"	0.0023	"2017-04-01"	"06/30/2017"	3
"echo_VA0002151086"	"dmr_mon_mgd"	0	"2017-07-01"	"09/30/2017"	3
"echo_VA0002151086"	"dmr_mon_mgd"	0	"2017-10-01"	"12/31/2017"	3
"echo_VA0002151090"	"dmr_mon_mgd"	0.0456	"2011-10-01"	"12/31/2011"	3
"echo_VA0002151090"	"dmr_mon_mgd"	0.0456	"2012-01-01"	"03/31/2012"	3
"echo_VA0002151090"	"dmr_mon_mgd"	0.0912	"2012-04-01"	"06/30/2012"	3
"echo_VA0002151090"	"dmr_mon_mgd"	0.0684	"2012-07-01"	"09/30/2012"	3
"echo_VA0002151090"	"dmr_mon_mgd"	0.0057	"2012-10-01"	"12/31/2012"	3
"echo_VA0002151090"	"dmr_mon_mgd"	0.045	"2013-01-01"	"03/31/2013"	3
"echo_VA0002151090"	"dmr_mon_mgd"	0.0048	"2013-04-01"	"06/30/2013"	3
"echo_VA0002151090"	"dmr_mon_mgd"	0.00011	"2013-07-01"	"09/30/2013"	3
"echo_VA0002151090"	"dmr_mon_mgd"	0.0018	"2013-10-01"	"12/31/2013"	3
"echo_VA0002151090"	"dmr_mon_mgd"	0.0228	"2014-01-01"	"03/31/2014"	3
"echo_VA0002151090"	"dmr_mon_mgd"	0.0038	"2014-04-01"	"06/30/2014"	3
"echo_VA0002151090"	"dmr_mon_mgd"	0.0038	"2014-07-01"	"09/30/2014"	3
"echo_VA0002151090"	"dmr_mon_mgd"	0.0025	"2014-10-01"	"12/31/2014"	3
"echo_VA0002151090"	"dmr_mon_mgd"	0.0076	"2015-01-01"	"03/31/2015"	3
"echo_VA0002151090"	"dmr_mon_mgd"	0.014	"2015-04-01"	"06/30/2015"	3
"echo_VA0002151090"	"dmr_mon_mgd"	0.0076	"2015-07-01"	"09/30/2015"	3
"echo_VA0002151090"	"dmr_mon_mgd"	0.0057	"2015-10-01"	"12/31/2015"	3
"echo_VA0002151090"	"dmr_mon_mgd"	0.0033	"2016-01-01"	"03/31/2016"	3
"echo_VA0002151090"	"dmr_mon_mgd"	0.0046	"2016-04-01"	"06/30/2016"	3
"echo_VA0002151090"	"dmr_mon_mgd"	0	"2016-07-01"	"09/30/2016"	3
"echo_VA0002151090"	"dmr_mon_mgd"	0.0023	"2016-10-01"	"12/31/2016"	3
"echo_VA0002151090"	"dmr_mon_mgd"	0.0025	"2017-01-01"	"03/31/2017"	3
"echo_VA0002151090"	"dmr_mon_mgd"	0.0046	"2017-04-01"	"06/30/2017"	3
"echo_VA0002151090"	"dmr_mon_mgd"	0	"2017-07-01"	"09/30/2017"	3
"echo_VA0002151090"	"dmr_mon_mgd"	0.0011	"2017-10-01"	"12/31/2017"	3
"echo_VA0002151091"	"dmr_mon_mgd"	0.0011	"2012-01-01"	"12/31/2012"	12
"echo_VA0002151091"	"dmr_mon_mgd"	1e-04	"2013-01-01"	"12/31/2013"	12
"echo_VA0002151091"	"dmr_mon_mgd"	0.0011	"2014-01-01"	"12/31/2014"	12
"echo_VA0002151091"	"dmr_mon_mgd"	0.0015	"2015-01-01"	"12/31/2015"	12
"echo_VA0002151091"	"dmr_mon_mgd"	0	"2016-01-01"	"12/31/2016"	12
"echo_VA0002151091"	"dmr_mon_mgd"	0	"2017-01-01"	"12/31/2017"	12
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2011-09-01"	"09/30/2011"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2011-10-01"	"10/31/2011"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2011-11-01"	"11/30/2011"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2011-12-01"	"12/31/2011"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2012-01-01"	"01/31/2012"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2012-02-01"	"02/29/2012"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2012-03-01"	"03/31/2012"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2012-04-01"	"04/30/2012"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2012-05-01"	"05/31/2012"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2012-06-01"	"06/30/2012"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2012-07-01"	"07/31/2012"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2012-08-01"	"08/31/2012"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2012-09-01"	"09/30/2012"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2012-10-01"	"10/31/2012"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2012-11-01"	"11/30/2012"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2012-12-01"	"12/31/2012"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2013-01-01"	"01/31/2013"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2013-02-01"	"02/28/2013"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2013-03-01"	"03/31/2013"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2013-04-01"	"04/30/2013"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2013-05-01"	"05/31/2013"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2013-06-01"	"06/30/2013"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2013-07-01"	"07/31/2013"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2013-08-01"	"08/31/2013"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2013-09-01"	"09/30/2013"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2013-10-01"	"10/31/2013"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2013-11-01"	"11/30/2013"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2013-12-01"	"12/31/2013"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2014-01-01"	"01/31/2014"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2014-02-01"	"02/28/2014"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2014-03-01"	"03/31/2014"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2014-04-01"	"04/30/2014"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2014-05-01"	"05/31/2014"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2014-06-01"	"06/30/2014"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2014-07-01"	"07/31/2014"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2014-08-01"	"08/31/2014"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2014-09-01"	"09/30/2014"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2014-10-01"	"10/31/2014"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2014-11-01"	"11/30/2014"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2014-12-01"	"12/31/2014"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2015-01-01"	"01/31/2015"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2015-02-01"	"02/28/2015"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2015-03-01"	"03/31/2015"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2015-04-01"	"04/30/2015"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2015-05-01"	"05/31/2015"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2015-06-01"	"06/30/2015"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2015-07-01"	"07/31/2015"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2015-08-01"	"08/31/2015"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2015-09-01"	"09/30/2015"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2015-10-01"	"10/31/2015"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2015-11-01"	"11/30/2015"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2015-12-01"	"12/31/2015"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2016-01-01"	"01/31/2016"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2016-02-01"	"02/29/2016"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2016-03-01"	"03/31/2016"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2016-04-01"	"04/30/2016"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2016-05-01"	"05/31/2016"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2016-06-01"	"06/30/2016"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2016-07-01"	"07/31/2016"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2016-08-01"	"08/31/2016"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2016-09-01"	"09/30/2016"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2016-10-01"	"10/31/2016"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2016-11-01"	"11/30/2016"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2016-12-01"	"12/31/2016"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2017-01-01"	"01/31/2017"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2017-02-01"	"02/28/2017"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2017-03-01"	"03/31/2017"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2017-04-01"	"04/30/2017"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2017-05-01"	"05/31/2017"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2017-06-01"	"06/30/2017"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2017-07-01"	"07/31/2017"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2017-08-01"	"08/31/2017"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2017-09-01"	"09/30/2017"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2017-10-01"	"10/31/2017"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2017-11-01"	"11/30/2017"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2017-12-01"	"12/31/2017"	1
"echo_VA0002151721"	"dmr_mon_mgd"	0	"2018-01-01"	"01/31/2018"	1
"echo_VA0024457001"	"dmr_mon_mgd"	0.057	"2015-10-01"	"10/31/2015"	1
"echo_VA0024457001"	"dmr_mon_mgd"	0.054	"2015-11-01"	"11/30/2015"	1
"echo_VA0024457001"	"dmr_mon_mgd"	0.056	"2015-12-01"	"12/31/2015"	1
"echo_VA0024457001"	"dmr_mon_mgd"	0.053	"2016-01-01"	"01/31/2016"	1
"echo_VA0024457001"	"dmr_mon_mgd"	0.061	"2016-02-01"	"02/29/2016"	1
"echo_VA0024457001"	"dmr_mon_mgd"	0.043	"2016-03-01"	"03/31/2016"	1
"echo_VA0024457001"	"dmr_mon_mgd"	0.045	"2016-04-01"	"04/30/2016"	1
"echo_VA0024457001"	"dmr_mon_mgd"	0.059	"2016-05-01"	"05/31/2016"	1
"echo_VA0024457001"	"dmr_mon_mgd"	0.064	"2016-06-01"	"06/30/2016"	1
"echo_VA0024457001"	"dmr_mon_mgd"	0.072	"2016-07-01"	"07/31/2016"	1
"echo_VA0024457001"	"dmr_mon_mgd"	0.059	"2016-08-01"	"08/31/2016"	1
"echo_VA0024457001"	"dmr_mon_mgd"	0.072	"2016-09-01"	"09/30/2016"	1
"echo_VA0024457001"	"dmr_mon_mgd"	0.077	"2016-10-01"	"10/31/2016"	1
"echo_VA0024457001"	"dmr_mon_mgd"	0.042	"2016-11-01"	"11/30/2016"	1
"echo_VA0024457001"	"dmr_mon_mgd"	0.048	"2016-12-01"	"12/31/2016"	1
"echo_VA0024457001"	"dmr_mon_mgd"	0.057	"2017-01-01"	"01/31/2017"	1
"echo_VA0024457001"	"dmr_mon_mgd"	0.038	"2017-02-01"	"02/28/2017"	1
"echo_VA0024457001"	"dmr_mon_mgd"	0.039	"2017-03-01"	"03/31/2017"	1
"echo_VA0024457001"	"dmr_mon_mgd"	0.044	"2017-04-01"	"04/30/2017"	1
"echo_VA0024457001"	"dmr_mon_mgd"	0.054	"2017-05-01"	"05/31/2017"	1
"echo_VA0024457001"	"dmr_mon_mgd"	0.051	"2017-06-01"	"06/30/2017"	1
"echo_VA0024457001"	"dmr_mon_mgd"	0.05	"2017-07-01"	"07/31/2017"	1
"echo_VA0024457001"	"dmr_mon_mgd"	0.067	"2017-08-01"	"08/31/2017"	1
"echo_VA0024457001"	"dmr_mon_mgd"	0.056	"2017-09-01"	"09/30/2017"	1
"echo_VA0024457001"	"dmr_mon_mgd"	0.057	"2017-10-01"	"10/31/2017"	1
"echo_VA0024457001"	"dmr_mon_mgd"	0.045	"2017-11-01"	"11/30/2017"	1
"echo_VA0024457001"	"dmr_mon_mgd"	0.035	"2017-12-01"	"12/31/2017"	1
"echo_VA0024457001"	"dmr_mon_mgd"	0.036	"2018-01-01"	"01/31/2018"	1
"echo_VA0024457001"	"dmr_mon_mgd"	0.075	"2018-02-01"	"02/28/2018"	1
"echo_VA0024457001"	"dmr_mon_mgd"	0.045	"2018-03-01"	"03/31/2018"	1
"echo_VA0024457001"	"dmr_mon_mgd"	0.037	"2018-04-01"	"04/30/2018"	1
"echo_VA0090115001"	"dmr_mon_mgd"	0	"2015-10-01"	"10/31/2015"	1
"echo_VA0090115001"	"dmr_mon_mgd"	0	"2015-11-01"	"11/30/2015"	1
"echo_VA0090115001"	"dmr_mon_mgd"	0	"2015-12-01"	"12/31/2015"	1
"echo_VA0090115001"	"dmr_mon_mgd"	0	"2016-01-01"	"01/31/2016"	1
"echo_VA0090115001"	"dmr_mon_mgd"	0	"2016-02-01"	"02/29/2016"	1
"echo_VA0090115001"	"dmr_mon_mgd"	0	"2016-03-01"	"03/31/2016"	1
"echo_VA0090115001"	"dmr_mon_mgd"	0	"2016-04-01"	"04/30/2016"	1
"echo_VA0090115001"	"dmr_mon_mgd"	0	"2016-05-01"	"05/31/2016"	1
"echo_VA0090115001"	"dmr_mon_mgd"	0	"2016-06-01"	"06/30/2016"	1
"echo_VA0090115001"	"dmr_mon_mgd"	0	"2016-07-01"	"07/31/2016"	1
"echo_VA0090115001"	"dmr_mon_mgd"	0.001	"2016-08-01"	"08/31/2016"	1
"echo_VA0090115001"	"dmr_mon_mgd"	0	"2016-09-01"	"09/30/2016"	1
"echo_VA0090115001"	"dmr_mon_mgd"	0	"2016-10-01"	"10/31/2016"	1
"echo_VA0090115001"	"dmr_mon_mgd"	0	"2016-11-01"	"11/30/2016"	1
"echo_VA0090115001"	"dmr_mon_mgd"	0	"2016-12-01"	"12/31/2016"	1
"echo_VA0090115001"	"dmr_mon_mgd"	0	"2017-01-01"	"01/31/2017"	1
"echo_VA0090115001"	"dmr_mon_mgd"	0	"2017-02-01"	"02/28/2017"	1
"echo_VA0090115001"	"dmr_mon_mgd"	0	"2017-03-01"	"03/31/2017"	1
"echo_VA0090115001"	"dmr_mon_mgd"	0	"2017-04-01"	"04/30/2017"	1
"echo_VA0090115001"	"dmr_mon_mgd"	0	"2017-05-01"	"05/31/2017"	1
"echo_VA0090115001"	"dmr_mon_mgd"	0	"2017-06-01"	"06/30/2017"	1
"echo_VA0090115001"	"dmr_mon_mgd"	0	"2017-07-01"	"07/31/2017"	1
"echo_VA0090115001"	"dmr_mon_mgd"	0	"2017-08-01"	"08/31/2017"	1
"echo_VA0090115001"	"dmr_mon_mgd"	0	"2017-09-01"	"09/30/2017"	1
"echo_VA0090115001"	"dmr_mon_mgd"	0	"2017-10-01"	"10/31/2017"	1
"echo_VA0090115001"	"dmr_mon_mgd"	0	"2017-11-01"	"11/30/2017"	1
"echo_VA0090115001"	"dmr_mon_mgd"	0	"2017-12-01"	"12/31/2017"	1
"echo_VA0090115001"	"dmr_mon_mgd"	0	"2018-01-01"	"01/31/2018"	1
"echo_VA0090115001"	"dmr_mon_mgd"	0	"2018-02-01"	"02/28/2018"	1
"echo_VA0090115001"	"dmr_mon_mgd"	0	"2018-03-01"	"03/31/2018"	1
"echo_VA0090115001"	"dmr_mon_mgd"	0	"2018-04-01"	"04/30/2018"	1
"echo_VA0022373001"	"dmr_mon_mgd"	0.0016	"2015-11-01"	"11/30/2015"	1
"echo_VA0022373001"	"dmr_mon_mgd"	0.0013	"2015-12-01"	"12/31/2015"	1
"echo_VA0022373001"	"dmr_mon_mgd"	0.0014	"2016-01-01"	"01/31/2016"	1
"echo_VA0022373001"	"dmr_mon_mgd"	0.0016	"2016-02-01"	"02/29/2016"	1
"echo_VA0022373001"	"dmr_mon_mgd"	0.0015	"2016-03-01"	"03/31/2016"	1
"echo_VA0022373001"	"dmr_mon_mgd"	0.002	"2016-04-01"	"04/30/2016"	1
"echo_VA0022373001"	"dmr_mon_mgd"	9e-04	"2016-05-01"	"05/31/2016"	1
"echo_VA0022373001"	"dmr_mon_mgd"	0.001	"2016-06-01"	"06/30/2016"	1
"echo_VA0022373001"	"dmr_mon_mgd"	0.0011	"2016-07-01"	"07/31/2016"	1
"echo_VA0022373001"	"dmr_mon_mgd"	0.0012	"2016-08-01"	"08/31/2016"	1
"echo_VA0022373001"	"dmr_mon_mgd"	0.001	"2016-09-01"	"09/30/2016"	1
"echo_VA0022373001"	"dmr_mon_mgd"	8e-04	"2016-10-01"	"10/31/2016"	1
"echo_VA0022373001"	"dmr_mon_mgd"	9e-04	"2016-11-01"	"11/30/2016"	1
"echo_VA0022373001"	"dmr_mon_mgd"	0.0011	"2016-12-01"	"12/31/2016"	1
"echo_VA0022373001"	"dmr_mon_mgd"	0.0011	"2017-01-01"	"01/31/2017"	1
"echo_VA0022373001"	"dmr_mon_mgd"	0.0011	"2017-02-01"	"02/28/2017"	1
"echo_VA0022373001"	"dmr_mon_mgd"	0.0011	"2017-03-01"	"03/31/2017"	1
"echo_VA0022373001"	"dmr_mon_mgd"	0.0011	"2017-04-01"	"04/30/2017"	1
"echo_VA0022373001"	"dmr_mon_mgd"	0.001	"2017-05-01"	"05/31/2017"	1
"echo_VA0022373001"	"dmr_mon_mgd"	0.0011	"2017-06-01"	"06/30/2017"	1
"echo_VA0022373001"	"dmr_mon_mgd"	0.0011	"2017-07-01"	"07/31/2017"	1
